Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
37332	-747.8091	-817.8275	70.01842	0.0414892	0.0144249	0.00767706	0.0133307	0.00600853	0.000373177	0.000793162	0.00483604	0.0173512	0.00607775	0.0217144	0.00277904	0.0102563	0.00269645	0.0313766	0.0136044	0.00368056	0.00671443	0.0111718	0.0250186	0.0133612	0.000606103	0.000130887	0.0117437	0.00414802	0.00210377	0.00237026	0.00827294	0.00160834	0.0128101	0.00151152	0.00402202	0.0231128	0.00451855	0.00549597	0.0122149	0.0234877	0.0255873	0.0984709	0.0328542	0.00515724	0.020186	0.00666162	0.000244381	0.00491499	0.00108888	0.0849622	0.00471304	0.0121385	0.00710822	0.00742541	0.5127446	1.487255	0.0523151	0.237176	0.638313	1.56663	4.21627	19.1149	2.133393	2.900578	0.0606208	0.0210765	0.0112171	0.0194778	0.00877918	0.000545257	0.00115891	0.00706603	0.0253522	0.00888033	0.0317274	0.00406051	0.0149857	0.00393983	0.0458449	0.0198776	0.00537774	0.0098106	0.0163233	0.0365552	0.0195224	0.00088559	0.000191241	0.017159	0.00606076	0.00307386	0.00346323	0.0120878	0.00234998	0.0187172	0.00220852	0.00587666	0.0337707	0.00660215	0.00803027	0.0178474	0.0343183	0.0373861	0.143878	0.048004	0.00753535	0.0294942	0.00973344	0.00035707	0.0071814	0.00159098	0.12414	0.00688632	0.0177358	0.010386	0.0108494	0.125061	0.874939	0.1250608	0.684406
37368	-750.4516	-820.2306	69.779	0.0259179	0.00390455	0.00772167	0.00933211	0.00186098	0.00132972	0.00153943	0.00360823	0.00388303	0.00513814	0.00819881	0.00219789	0.000887167	0.00289865	0.0033176	0.00251322	0.00312723	0.00216041	0.000119473	0.00869335	0.00471456	0.00178738	0.00842734	0.00680994	0.00278329	3.61681e-05	0.00456782	0.00130705	0.000414141	0.00540722	0.0114755	0.00700404	0.00208608	0.00702265	0.00331355	0.00151051	0.0160017	0.0465833	0.00772051	0.00326939	0.0426751	0.0204412	0.000879261	0.00312711	0.00379423	0.00194519	0.00741947	0.00462355	0.00450442	0.00507543	0.00944684	0.6549204	1.34508	0.0211449	0.152475	0.556126	1.79815	6.55846	47.2928	2.788412	2.053806	0.0752282	0.0113332	0.0224126	0.027087	0.00540161	0.0038596	0.0044683	0.0104731	0.0112707	0.0149138	0.0237975	0.0063795	0.00257506	0.00841351	0.00962953	0.00729478	0.00907696	0.00627072	0.000346777	0.025233	0.0136843	0.00518799	0.0244609	0.0197663	0.00807868	0.00010498	0.0132584	0.00379378	0.00120207	0.0156948	0.0333082	0.0203296	0.00605498	0.0203837	0.00961777	0.00438436	0.0464459	0.135211	0.0224092	0.00948959	0.123867	0.0593318	0.00255211	0.00907664	0.011013	0.00564603	0.0215355	0.0134201	0.0130744	0.0147317	0.02742	0.124324	0.875676	0.1243243	0.3445234
37404	-745.3907	-814.5234	69.13274	0.0190241	0.00327087	0.0122002	0.00240175	0.000538607	0.000872834	0.000764232	0.00421323	0.00179283	0.00063142	0.00458008	0.000553356	0.000957513	0.00222374	0.0093579	0.000888237	0.00154031	0.00469884	0.00979496	0.0212201	0.00828261	0.00118963	0.0115843	0.00227955	0.000430863	0.000161744	0.00425464	0.011249	0.0037368	0.00208468	0.00302604	0.00102987	0.000590016	0.0047884	0.00139543	0.00485219	0.00979742	0.0335188	0.005264	0.000883038	0.0259763	0.0183912	0.0029727	0.00211474	0.0045616	0.00113631	0.00159347	0.00145695	0.00272094	0.00719578	0.00156303	0.4888004	1.5112	0.0192753	0.145744	0.548347	1.82366	6.86135	51.8799	2.85535	3.09165	0.0675555	0.011615	0.0433233	0.00852871	0.00191262	0.00309947	0.00271382	0.0149614	0.00636641	0.0022422	0.0162641	0.00196499	0.00340017	0.00789659	0.0332303	0.00315417	0.0054697	0.0166858	0.0347823	0.0753535	0.0294119	0.00422442	0.0411365	0.00809478	0.00153001	0.000574362	0.0151084	0.0399458	0.0132695	0.00740279	0.0107456	0.00365711	0.00209517	0.0170038	0.00495523	0.0172303	0.0347911	0.119027	0.0186927	0.00313571	0.092243	0.0653081	0.0105562	0.00750954	0.0161985	0.00403508	0.00565848	0.00517371	0.00966218	0.0255525	0.00555038	0.190095	0.809905	0.1900948	0.2816072
37440	-741.9362	-811.1562	69.21995	0.0281413	0.0197132	0.0330856	0.00127233	0.000625292	0.000810091	0.00045454	0.00166667	0.000678434	0.002776	0.00425002	0.000754698	0.000384537	0.000230204	0.0040386	0.00186973	0.00108342	0.00161825	0.0145365	0.0182733	0.0117697	0.00150363	0.00172671	0.00427024	0.000703333	0.000208129	0.00356803	0.00280836	0.000262817	0.00256987	0.000488238	4.3821e-05	0.00171754	0.00796152	0.000324167	0.00288347	0.00101947	0.0377114	0.00461265	0.00101032	0.0158524	0.0087425	0.00371405	0.000340541	0.00249214	0.00199717	0.0012392	0.00554347	0.0050906	0.00896799	0.000851842	0.6060673	1.393933	0.0131617	0.121	0.517423	1.93266	8.2645	75.9781	3.13121	2.299964	0.101134	0.0708451	0.118903	0.00457249	0.00224717	0.0029113	0.00163352	0.00598966	0.00243815	0.00997636	0.0152737	0.00271222	0.00138194	0.000827303	0.0145139	0.00671942	0.00389357	0.00581566	0.0522411	0.0656705	0.0422978	0.00540372	0.00620544	0.0153463	0.00252763	0.000747971	0.0128228	0.0100926	0.000944509	0.00923558	0.00175462	0.000157483	0.00617246	0.028612	0.00116499	0.0103626	0.00366376	0.135527	0.0165769	0.00363088	0.05697	0.0314187	0.0133475	0.00122383	0.00895622	0.00717741	0.00445343	0.019922	0.0182945	0.032229	0.00306134	0.094135	0.905865	0.09413496	0.278258
37476	-749.9882	-820.3066	70.31843	0.0228584	0.0353783	0.00520802	0.0838845	0.00585375	0.00542743	0.00954124	0.000819893	0.00465528	0.0155932	4.83893e-05	0.00369758	0.00351225	0.000771881	0.026338	0.00674179	0.00470267	0.00682519	0.0158436	0.018217	0.0145066	0.00954292	0.00580902	0.0106136	0.0132669	0.00190288	0.0270036	0.0122459	0.00676963	0.0061109	0.0202013	0.00181645	0.0169566	0.108944	0.0104617	0.0146055	0.0160099	0.0625881	0.00179482	0.0443818	0.00725016	0.0160748	0.00113847	0.0348568	0.00580777	0.0312677	0.00685057	0.0173743	0.0162697	0.000532881	0.0233251	0.6962034	1.303797	0.0441969	0.218451	0.622144	1.60735	4.57769	22.626	2.255325	1.872724	0.0271414	0.0420071	0.00618384	0.0996018	0.00695056	0.00644436	0.011329	0.000973515	0.00552754	0.0185149	5.74559e-05	0.00439039	0.00417034	0.000916507	0.0312729	0.00800499	0.0055838	0.00810401	0.0188122	0.0216303	0.0172247	0.011331	0.00689745	0.0126022	0.0157527	0.00225941	0.0320632	0.0145405	0.00803804	0.00725589	0.0239864	0.0021568	0.0201338	0.129356	0.0124219	0.0173421	0.0190096	0.0743151	0.00213111	0.0526976	0.00860861	0.0190867	0.00135179	0.0413878	0.00689597	0.0371263	0.00813415	0.0206297	0.0193181	0.000632726	0.0276955	0.177958	0.822042	0.1779578	0.8421986
37512	-748.7022	-818.3201	69.61793	0.0537029	0.000751794	0.0478573	0.0071849	0.00244768	0.00302911	0.00214044	2.95592e-05	0.000327613	0.0157378	2.43343e-05	0.00133197	0.00434723	0.00164174	0.0244225	0.00314054	0.00450699	0.0208457	0.0125144	0.00934386	0.00873622	0.0032065	0.000860296	0.00849173	0.00913496	0.00498618	0.022679	0.00761472	0.0162868	0.00585087	0.05093	0.000453537	0.0295609	0.0994607	0.00938389	0.0057685	0.0157024	0.0845835	0.00814679	0.0246853	0.00500958	0.0140122	0.0177707	0.0265619	0.00645182	0.0198991	0.0426047	0.0108659	0.0504216	0.00957793	0.0346102	0.4847859	1.515214	0.0411104	0.210873	0.615328	1.62515	4.74219	24.3247	2.307669	3.125533	0.0617533	0.000864492	0.0550314	0.00826195	0.0028146	0.00348318	0.0024613	3.39903e-05	0.000376724	0.0180969	2.79821e-05	0.00153164	0.0049989	0.00188784	0.0280836	0.00361133	0.00518261	0.0239706	0.0143904	0.0107446	0.0100458	0.00368717	0.000989258	0.00976469	0.0105043	0.00573363	0.0260787	0.00875621	0.0187283	0.00672795	0.0585647	0.000521525	0.0339922	0.11437	0.0107906	0.00663323	0.0180562	0.097263	0.00936804	0.0283858	0.00576055	0.0161127	0.0204346	0.0305437	0.00741898	0.0228821	0.0489914	0.0124947	0.05798	0.0110137	0.0397984	0.0461581	0.953842	0.04615813	0.8696369
37548	-741.5593	-811.4898	69.93045	0.0235737	0.0105528	0.00555176	0.00163278	0.00154792	0.000742492	0.0010662	0.00111692	6.89005e-05	0.0014602	0.00248357	0.000213802	0.000452175	0.00226872	0.00363733	0.00048686	0.00921863	0.000934154	0.00516833	0.0171332	0.0133239	0.00898727	0.00405856	0.0043479	0.00164665	0.000167779	0.0113544	0.00651541	0.00553641	0.00584991	0.0102888	0.00344513	0.000869248	0.00533625	0.0685295	0.00862166	0.00472206	0.0288534	0.0116721	0.00423962	0.00665594	0.000694888	0.00373782	0.0115993	0.0032038	0.00781127	0.00554354	0.00130717	0.0195336	7.43162e-05	0.00599771	0.7140176	1.285982	0.0206461	0.15071	0.554109	1.8047	6.63526	48.4354	2.805674	1.801052	0.0647922	0.0290042	0.015259	0.00448767	0.00425446	0.00204073	0.00293044	0.00306985	0.000189373	0.00401336	0.00682607	0.000587634	0.0012428	0.00623557	0.00999718	0.00133813	0.0253374	0.00256752	0.0142051	0.0470905	0.0366205	0.0247014	0.0111549	0.0119502	0.0045258	0.000461141	0.0312075	0.0179076	0.0152168	0.0160784	0.0282786	0.00946891	0.00238912	0.0146666	0.188353	0.0236966	0.0129786	0.0793034	0.0320806	0.0116526	0.0182938	0.0019099	0.0102734	0.0318806	0.00880563	0.0214692	0.0152364	0.00359274	0.0536881	0.000204258	0.0164847	0.356021	0.643979	0.3560214	0.3638358
37584	-752.0406	-822.3261	70.28551	0.025962	0.000244568	0.0307201	0.0220467	0.00264221	0.000459703	0.00177593	0.00235536	0.000176901	0.0029762	0.0128187	0.00332906	0.00170431	0.00342962	0.0131263	0.00323403	0.00304605	0.00942822	0.00163423	0.0161369	0.00273287	0.00751148	0.0112019	0.0147825	0.00786711	0.00224581	0.0133205	0.00895552	0.00243824	0.0116667	0.0081369	0.0116543	0.00782931	0.00629736	0.0602804	0.00257696	0.00303877	0.056503	0.00840774	0.0036105	0.0124215	0.0151414	0.00634128	0.0130194	0.0112544	0.00584606	0.0143081	0.000768063	0.0156304	0.00197349	0.00409282	0.6792585	1.320741	0.0358109	0.197147	0.602542	1.65964	5.07237	27.9245	2.40746	1.944387	0.0509956	0.00048039	0.0603417	0.043305	0.00518995	0.000902969	0.00348835	0.00462651	0.000347476	0.00584599	0.0251791	0.00653908	0.00334769	0.00673661	0.0257833	0.00635242	0.00598318	0.0185193	0.00321003	0.0316968	0.00536802	0.0147544	0.0220032	0.0290364	0.0154529	0.00441132	0.0261648	0.0175908	0.0047893	0.0229163	0.0159829	0.0228919	0.0153787	0.0123696	0.118405	0.00506179	0.00596889	0.110986	0.0165149	0.00709189	0.0243989	0.0297414	0.0124558	0.0255732	0.0221064	0.0114831	0.0281045	0.00150866	0.030702	0.00387641	0.00803929	0.570606	0.429394	0.5706062	0.5091018
37620	-751.4621	-819.9316	68.46953	0.0596167	0.00786498	0.0635291	0.0788805	0.00279607	0.000662371	0.000626751	0.00481706	0.0137818	0.00418451	0.0121099	0.00454264	0.00212402	0.00373798	0.0369075	0.0028582	0.00517798	0.013166	0.0094712	0.0387777	0.0269424	0.0273219	0.0181687	0.000641625	0.0118694	0.0301188	0.0528607	0.0012351	0.0108327	0.0178005	0.00122324	0.00891442	0.0131182	0.00398949	0.129337	0.00877955	0.0253842	0.0944297	0.0319847	0.00438113	0.00466186	0.0193345	0.0181475	0.0465771	0.0279952	0.00792303	0.000136986	0.00343603	0.040843	0.0177685	0.0204096	0.2782337	1.721766	0.041385	0.211559	0.615952	1.6235	4.72682	24.1633	2.302856	6.188202	0.0545841	0.00720104	0.0581662	0.0722217	0.00256004	0.000606456	0.000573843	0.00441042	0.0126184	0.00383127	0.0110876	0.00415917	0.00194472	0.00342244	0.0337919	0.00261692	0.00474087	0.0120546	0.00867168	0.0355042	0.024668	0.0250155	0.0166349	0.000587461	0.0108674	0.0275763	0.0483984	0.00113084	0.00991825	0.0162978	0.00111998	0.00816189	0.0120108	0.00365271	0.118419	0.00803841	0.0232414	0.0864582	0.0292847	0.00401129	0.00426832	0.0177024	0.0166156	0.0426453	0.025632	0.0072542	0.000125422	0.00314597	0.0373952	0.0162686	0.0186867	0.191341	0.808659	0.1913408	1.0922
37656	-762.191	-832.3876	70.19661	0.0599354	0.00666931	0.0546563	0.0170133	0.0162353	0.0014712	0.00201942	0.0101151	0.0171035	0.00129665	0.0271707	0.0237347	0.000675554	0.00993892	0.0407313	0.013281	0.0176309	0.00656946	0.021014	0.0211548	0.00681197	0.00855881	0.00867826	0.0128758	0.00550869	0.00516594	0.0348743	0.0105246	0.00543164	0.0203127	0.00747527	0.0292652	0.0122763	0.000807105	0.0726657	0.00200327	0.0452689	0.0907166	0.0147123	0.00869989	0.0181919	0.0249187	0.0127507	0.0325463	0.0247301	0.028178	0.0264167	0.00295287	0.0657621	0.0293793	0.00136854	0.5791808	1.420819	0.0750058	0.282736	0.674281	1.48306	3.53687	13.3323	1.872886	2.453153	0.0577276	0.00642364	0.052643	0.0163865	0.0156373	0.001417	0.00194503	0.00974248	0.0164735	0.00124889	0.0261698	0.0228604	0.000650669	0.0095728	0.0392309	0.0127918	0.0169814	0.00632747	0.0202399	0.0203755	0.00656104	0.00824353	0.00835858	0.0124015	0.00530577	0.00497564	0.0335896	0.0101369	0.00523156	0.0195645	0.00719991	0.0281871	0.011824	0.000777374	0.069989	0.00192948	0.0436014	0.0873749	0.0141704	0.00837941	0.0175218	0.0240008	0.012281	0.0313474	0.0238192	0.0271401	0.0254436	0.0028441	0.0633397	0.028297	0.00131813	0.347065	0.652935	0.3470651	1.038245
37692	-749.9705	-819.5733	69.60278	0.0407736	0.0301133	0.0747223	0.0767875	0.00775372	0.00129169	0.000590544	0.0242036	0.0065368	0.0428476	0.0230889	0.0266419	0.00865434	0.00121718	0.0396554	0.02395	0.0171135	0.0439437	0.00959225	0.0445023	0.073194	0.0285411	0.0113162	0.0153206	0.00400118	0.00194786	0.0188979	0.0104499	0.00595303	0.0528097	0.0136595	0.0465383	0.0106822	0.00665397	0.12036	0.00154175	0.0816108	0.180057	0.0236661	0.0228649	0.0328212	0.0256851	0.0150675	0.0196279	0.0175931	0.0515794	0.00225267	0.0261352	0.00909462	0.0226727	0.0152542	0.592747	1.407253	0.0688032	0.271081	0.665483	1.50267	3.68894	14.5342	1.935297	2.374121	0.0269697	0.0199184	0.049425	0.0507911	0.0051287	0.000854386	0.000390615	0.0160094	0.00432376	0.0283416	0.0152721	0.0176223	0.00572441	0.000805103	0.0262301	0.0158417	0.0113197	0.0290665	0.00634479	0.029436	0.0484142	0.0188785	0.00748512	0.0101338	0.00264658	0.00128841	0.0125	0.00691211	0.00393763	0.0349309	0.00903509	0.0307827	0.00706573	0.00440127	0.0796124	0.00101979	0.0539814	0.119099	0.015654	0.015124	0.0217096	0.0169894	0.00996641	0.0129829	0.0116369	0.0341172	0.00149003	0.0172872	0.00601563	0.0149969	0.0100899	0.170965	0.829035	0.1709645	1.51183
37728	-751.4836	-821.1644	69.68081	0.10748	0.0133116	0.0625786	0.0852989	0.000996764	0.00285543	0.00826851	0.00994127	0.000546564	0.0220685	0.0495152	0.0103905	0.00842094	0.0095102	0.01255	0.00153186	0.010529	0.0306039	0.00860586	0.0158206	0.00294444	0.0150087	0.00497182	0.01084	0.00013185	0.00779528	0.00787217	0.0278375	0.000630559	0.020402	0.00450263	0.00854542	0.0153192	0.00596959	0.140943	0.000626801	0.120016	0.102734	0.0159782	0.0392756	0.00990228	0.0184541	0.0207352	0.0341363	0.0329491	0.010166	0.0215167	0.0299493	0.00270046	0.0224483	0.0160931	0.5645541	1.435446	0.0535816	0.239959	0.640641	1.56094	4.16737	18.6631	2.116097	2.542619	0.0865224	0.010716	0.0503764	0.0686665	0.000802405	0.00229865	0.00665624	0.00800283	0.000439989	0.0177654	0.0398602	0.00836446	0.00677894	0.00765581	0.0101029	0.00123316	0.00847592	0.0246365	0.00692781	0.0127358	0.00237031	0.0120821	0.00400237	0.00872628	0.000106141	0.00627528	0.00633718	0.0224095	0.000507606	0.0164238	0.00362466	0.00687915	0.0123321	0.00480558	0.113461	0.000504581	0.0966143	0.0827021	0.0128627	0.0316173	0.00797144	0.0148557	0.016692	0.0274801	0.0265243	0.00818374	0.0173212	0.0241095	0.0021739	0.0180711	0.0129551	0.0710878	0.928912	0.07108776	1.24222
37764	-753.9644	-823.6318	69.66738	0.0445588	0.0302754	0.0247564	0.0120708	0.00920137	0.00424506	0.00355145	0.00256432	0.00492378	0.0022788	0.0140986	0.0138992	0.000269357	0.00380484	0.0177372	0.00772509	0.00323108	0.00655843	0.026406	0.0158851	0.00294283	0.00473984	0.0186915	0.00301795	0.000248178	0.00158295	0.0163677	0.0225227	0.0114665	0.00570091	0.0157081	0.0158435	0.021336	0.00808981	0.0106626	0.00197168	0.104354	0.0108827	0.00254925	0.00128408	0.168785	0.00797717	0.00317447	0.0015319	0.0324749	0.0190932	0.00365258	0.00785939	9.87231e-05	0.0253858	0.012696	0.5727559	1.427244	0.0277986	0.174239	0.579764	1.72484	5.73924	35.9731	2.590589	2.491889	0.0549612	0.0373432	0.0305359	0.0148887	0.0113495	0.00523608	0.00438055	0.00316296	0.00607325	0.0028108	0.01739	0.017144	0.000332239	0.00469309	0.021878	0.00952853	0.00398538	0.00808951	0.0325705	0.0195935	0.00362983	0.00584636	0.0230551	0.0037225	0.000306116	0.0019525	0.0201888	0.0277806	0.0141434	0.0070318	0.0193752	0.0195422	0.0263169	0.00997839	0.0131518	0.00243197	0.128715	0.0134233	0.00314438	0.00158385	0.208188	0.00983945	0.00391556	0.00188953	0.0400562	0.0235506	0.00450528	0.00969418	0.00012177	0.0313121	0.0156599	0.074596	0.925404	0.07459601	0.8107326
37800	-748.7766	-818.8954	70.11879	0.0526606	0.015968	0.0119449	0.0140153	0.00261595	0.000818598	0.0014125	0.000594933	0.00269173	0.00336637	0.0139022	0.00142924	0.00258361	0.00208912	0.0148132	0.00450776	0.00548834	0.0138206	0.0112708	0.0236767	0.000895904	0.00259694	0.0605103	0.0024039	0.00389196	0.00230113	0.0161581	0.00577356	0.00718019	0.00621093	0.0218925	0.00694811	0.0329888	0.000224638	0.0021296	0.00597544	0.0627701	0.0130894	0.00434855	0.00416338	0.157361	0.0215369	0.0298202	0.000866423	0.0128088	0.0177986	0.00332432	0.00890754	0.00411596	0.0248389	0.0161923	0.7074009	1.292599	0.0295979	0.179651	0.585323	1.70846	5.56634	33.7862	2.54524	1.827251	0.0693181	0.0210189	0.0157233	0.0184486	0.00344343	0.00107754	0.0018593	0.000783122	0.00354317	0.00443121	0.0182997	0.00188134	0.00340086	0.00274995	0.0194989	0.00593365	0.00722441	0.0181923	0.0148359	0.0311661	0.0011793	0.0034184	0.0796508	0.0031643	0.00512306	0.00302902	0.0212692	0.00759985	0.00945142	0.00817556	0.0288176	0.00914593	0.0434238	0.000295695	0.00280324	0.00786558	0.0826255	0.0172299	0.00572407	0.00548033	0.207137	0.0283495	0.0392529	0.00114049	0.0168605	0.0234286	0.00437587	0.0117252	0.00541792	0.0326959	0.0213142	0.0694922	0.930508	0.06949224	0.7596945
37836	-751.6393	-822.2252	70.58588	0.0588666	0.00430609	0.0250694	0.0289076	0.00109845	0.000942007	0.00145599	0.00193123	0.00250822	0.00364071	0.0164966	0.00551931	0.00646276	0.00359821	0.0114451	0.00456572	0.0107963	0.00679714	0.0165371	0.0172766	0.000347027	0.00275295	0.0371507	0.00616243	0.00341848	0.00273195	0.0233209	0.00704779	0.00223433	0.014126	0.00535323	0.027718	0.0163555	1.03887e-05	0.00374883	0.0238282	0.0748925	0.00734766	0.000887607	0.0199308	0.129645	0.00813705	0.00421379	0.000140061	0.00902865	0.0577093	0.00201752	0.0621093	0.0196474	0.0302232	0.0883807	0.8866302	1.11337	0.0380245	0.202999	0.608066	1.64456	4.92614	26.2988	2.364092	1.255732	0.0640663	0.00468645	0.0272838	0.031461	0.00119548	0.00102521	0.0015846	0.00210181	0.00272977	0.00396229	0.0179537	0.00600683	0.00703362	0.00391605	0.012456	0.00496902	0.01175	0.00739753	0.0179978	0.0188027	0.00037768	0.00299612	0.0404322	0.00670676	0.00372044	0.00297326	0.0253809	0.00767033	0.00243168	0.0153738	0.00582609	0.0301663	0.0178002	1.13064e-05	0.00407997	0.0259329	0.0815078	0.00799668	0.00096601	0.0216913	0.141097	0.00885579	0.004586	0.000152433	0.00982615	0.0628067	0.00219573	0.0675955	0.0213828	0.0328928	0.0961873	0.165789	0.834211	0.1657891	0.9188388
37872	-755.6686	-825.1765	69.50796	0.0535663	0.0342896	0.0738943	0.0298583	0.00405706	0.00698023	0.00364122	0.0199032	0.0176153	0.0106902	0.00267287	0.00120176	0.0128858	0.00355512	0.0155011	0.00840986	0.002684	0.0161075	0.0316504	0.0501059	0.0109149	0.0250645	0.0417896	0.0283043	0.0145388	0.00653864	0.0303632	0.00994474	0.0142401	0.00213261	0.00628806	0.0390419	0.0285846	0.000138259	0.00529013	0.007775	0.105489	0.0140888	0.000737719	0.00693301	0.163885	0.00790529	0.0061034	0.00109512	0.0330156	0.00602822	0.00213631	0.0712733	0.0096278	0.0394857	0.113763	0.6130455	1.386955	0.0352056	0.195514	0.600981	1.66395	5.11471	28.4046	2.419786	2.262401	0.0427918	0.0273925	0.0590311	0.0238526	0.00324101	0.00557621	0.00290882	0.0158998	0.0140721	0.00853994	0.00213524	0.000960036	0.0102939	0.00284003	0.0123831	0.00671828	0.00214413	0.0128676	0.0252842	0.0400275	0.00871946	0.0200229	0.0333839	0.0226111	0.0116144	0.00522344	0.0242559	0.00794443	0.0113758	0.00170365	0.00502327	0.0311889	0.022835	0.000110449	0.00422606	0.00621111	0.084271	0.0112549	0.000589333	0.00553849	0.130921	0.0063152	0.00487575	0.000874844	0.0263748	0.00481569	0.0017066	0.0569372	0.00769124	0.0315434	0.0908807	0.158502	0.841498	0.1585023	1.251788
37908	-744.429	-814.1233	69.69428	0.0187897	0.0113603	0.00253935	0.00384217	0.00109037	0.000171499	0.00152921	0.00113695	4.15397e-05	0.00792699	1.21438e-05	0.00123007	0.00247522	0.00273881	0.0122793	0.00271054	0.000225168	0.00417834	0.00907885	0.00862798	0.00840695	0.00374483	0.00211257	0.000145805	0.00117635	0.00566904	0.00479609	0.00266774	0.00245982	0.00361684	0.00606977	0.00336448	0.00588084	0.0144243	0.0497813	0.00611122	0.00472332	0.00374042	0.00153871	0.00115197	0.0216956	0.000104763	0.0058563	0.00262202	0.00214172	0.00588689	0.0154304	0.00212784	0.00408067	0.00830709	0.00104501	0.7176545	1.282346	0.0163161	0.134366	0.534616	1.8705	7.44236	61.289	2.975862	1.786856	0.0641583	0.0387902	0.00867073	0.0131192	0.00372312	0.00058559	0.00522156	0.00388218	0.000141839	0.027067	4.14656e-05	0.00420014	0.00845173	0.00935178	0.0419282	0.00925526	0.000768846	0.0142671	0.0310001	0.0294606	0.0287059	0.0127869	0.00721347	0.000497858	0.00401668	0.0193572	0.0163764	0.0091091	0.00839914	0.0123498	0.0207255	0.0114881	0.0200803	0.0492524	0.16998	0.020867	0.016128	0.0127718	0.005254	0.00393346	0.0740805	0.000357718	0.0199966	0.008953	0.00731299	0.020101	0.0526877	0.00726559	0.0139336	0.0283649	0.00356825	0.0496695	0.950331	0.04966947	0.2928652
37944	-747.8725	-817.5576	69.68508	0.0288104	0.017864	0.0119005	0.0310372	0.00159687	0.00204861	0.00243865	0.00347616	0.00102562	0.00261731	0.000254504	0.00138508	0.00365499	0.00180786	0.0269852	0.00766366	0.000341073	0.00330837	0.0111721	0.0271561	0.00859081	0.00390318	0.00902995	0.00130217	0.000104691	0.000952744	0.00787842	0.000947731	0.00834882	0.00914544	0.00886955	0.00541289	0.0150502	0.0181311	0.053947	0.0207143	0.0143316	0.00525775	0.00590475	0.00543089	0.0406915	0.00215327	0.00120018	0.00804671	0.00546944	0.0029593	0.002054	0.00483814	0.00850995	0.000966825	0.00646796	0.5795485	1.420452	0.0229294	0.158621	0.563024	1.77612	6.30435	43.6121	2.729827	2.450962	0.06089	0.0377551	0.0251513	0.0655961	0.00337494	0.00432967	0.00515401	0.00734676	0.00216761	0.0055316	0.000537887	0.00292733	0.00772471	0.00382087	0.0570324	0.0161969	0.000720848	0.00699214	0.0236119	0.0573935	0.0181564	0.00824925	0.0190845	0.00275209	0.000221262	0.0020136	0.0166508	0.002003	0.017645	0.0193286	0.0187455	0.01144	0.0318082	0.0383196	0.114015	0.0437791	0.0302895	0.0111121	0.0124795	0.011478	0.0860002	0.00455087	0.00253654	0.0170065	0.0115595	0.00625438	0.00434108	0.0102253	0.0179855	0.00204336	0.0136698	0.0961944	0.903806	0.09619443	0.4731556
