Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
33660	-763.6103	-834.1826	70.57233	0.0741519	0.00299597	0.00926933	0.0402455	0.00444951	0.00308823	0.000886623	0.0067957	0.00111415	0.00417155	0.01809	0.00545204	0.000897028	0.00239946	0.00697021	0.00685664	0.00479465	0.0163611	0.00726477	0.0283352	0.0351532	0.00346122	0.00938564	0.0105381	0.00182528	0.00258753	0.00316435	0.00293549	0.015345	0.0126356	0.000130892	0.0141027	0.00815974	0.0175698	0.0187432	0.016629	0.000183718	0.00824692	0.00169192	0.0544825	0.0253815	0.0398663	0.00488	0.014917	0.0103419	0.0167273	0.0145822	0.00494169	0.00131039	0.0319706	0.00164056	0.7305715	1.269428	0.0468229	0.224688	0.627631	1.59329	4.45063	21.3571	2.213591	1.737583	0.114411	0.00462255	0.0143019	0.0620956	0.00686526	0.0047649	0.00136799	0.0104852	0.00171904	0.00643639	0.0279114	0.00841208	0.00138404	0.00370218	0.0107545	0.0105793	0.00739777	0.0252439	0.011209	0.043719	0.0542387	0.00534039	0.0144813	0.0162595	0.00281627	0.00399236	0.00488234	0.00452924	0.0236761	0.0194957	0.000201956	0.0217593	0.0125899	0.0271088	0.0289193	0.0256572	0.000283463	0.0127244	0.0026105	0.0840623	0.0391616	0.0615107	0.00752947	0.0230158	0.0159568	0.0258089	0.0224992	0.00762464	0.00202183	0.0493282	0.00253126	0.244006	0.755994	0.2440065	0.6481205
33696	-747.425	-817.7721	70.34714	0.0206047	0.0230871	0.0176416	0.0640832	0.00159993	0.00200379	0.00392756	0.0096172	0.00091849	0.00317355	0.00659708	0.00963593	0.000338033	0.00196412	0.017301	0.000349564	0.00978682	0.00527134	0.0113331	0.0286432	0.0141752	0.00113587	0.010052	0.00619166	0.00620408	0.00300112	0.020442	0.00183996	0.0152013	0.0133579	0.00419969	0.0669252	0.0126745	0.0162354	0.00369778	0.0556132	0.0106302	0.000308949	0.0126546	0.00556666	0.00286136	0.00230671	0.0144564	0.00163668	0.0435048	0.0236177	0.00892335	0.00262756	0.0114217	0.0200674	0.012975	0.7388965	1.261103	0.0336545	0.191265	0.596875	1.67539	5.22835	29.7137	2.452366	1.706739	0.031107	0.0348545	0.0266335	0.0967464	0.00241542	0.00302512	0.00592944	0.0145191	0.00138664	0.0047911	0.00995962	0.0145474	0.000510329	0.00296524	0.0261193	0.000527737	0.0147752	0.00795814	0.0171096	0.0432427	0.0214003	0.00171482	0.0151756	0.00934756	0.0093663	0.0045308	0.0308613	0.00277779	0.0229495	0.0201664	0.00634028	0.101037	0.0191348	0.0245106	0.00558255	0.0839593	0.0160484	0.00046642	0.0191046	0.00840399	0.00431979	0.00348244	0.0218248	0.00247089	0.0656792	0.0356556	0.0134716	0.00396683	0.0172433	0.0302958	0.0195884	0.278934	0.721066	0.2789341	0.6623831
33732	-739.8712	-809.6049	69.73364	0.0174386	0.0152988	0.0240262	0.012722	0.00197861	0.00563117	0.00263644	0.00617735	0.000434364	0.00957337	0.00158419	0.00584958	0.00378027	0.00223631	0.0238481	0.000627356	0.0103173	0.0167228	0.00648985	0.0232594	0.00255421	0.0041272	0.00363409	0.00903634	0.0125073	0.000408998	0.0490842	0.00608549	0.031467	0.0145024	0.0245799	0.249858	0.0145397	0.00354864	0.00862384	0.125483	0.00970784	0.00129353	0.0178473	0.00928732	0.00904466	0.00244881	0.0211216	0.00572791	0.00720488	0.00848189	0.000265356	0.0205596	0.0527259	0.00673654	0.0451587	0.6006178	1.399382	0.0328984	0.189157	0.594815	1.68119	5.28661	30.3966	2.468796	2.329905	0.0180098	0.0157999	0.0248131	0.0131387	0.00204342	0.00581562	0.0027228	0.00637969	0.000448592	0.00988694	0.00163608	0.00604118	0.00390409	0.00230956	0.0246293	0.000647905	0.0106552	0.0172706	0.00670243	0.0240212	0.00263787	0.00426238	0.00375313	0.00933233	0.012917	0.000422395	0.0506919	0.00628482	0.0324977	0.0149774	0.025385	0.258042	0.0150159	0.00366488	0.00890632	0.129593	0.0100258	0.0013359	0.0184319	0.00959152	0.00934092	0.00252902	0.0218135	0.00591553	0.00744087	0.00875972	0.000274048	0.021233	0.054453	0.00695719	0.0466379	0.237108	0.762892	0.2371076	0.9682838
33768	-757.4933	-828.1886	70.69534	0.00933396	0.00139109	0.0257399	0.0159958	0.00326901	0.00342038	0.00050745	0.00118008	0.00323567	0.00632148	0.000260726	0.00373933	0.000885283	0.00530487	0.0305512	0.0014583	0.00498984	0.0102271	0.00731455	0.0142491	0.000823007	0.0143607	0.021406	0.0100486	0.00287795	0.00318174	0.0147122	0.0141415	0.0222329	0.0223687	0.028179	0.073202	0.00324226	0.00903283	0.0102687	0.0420678	0.00442837	0.0159756	0.0173566	0.0106915	0.00683563	0.00352017	0.0099024	0.00184958	0.00183538	0.00213107	0.0052879	0.0039359	0.0383383	0.0179469	0.00164727	0.8173978	1.182602	0.0404638	0.209249	0.613846	1.62907	4.779	24.7134	2.319132	1.446789	0.0160046	0.00238525	0.0441354	0.0274274	0.00560526	0.00586481	0.000870108	0.00202344	0.00554809	0.0108392	0.000447059	0.0064117	0.00151797	0.00909609	0.0523851	0.0025005	0.00855591	0.017536	0.012542	0.0244324	0.00141118	0.0246238	0.0367041	0.01723	0.00493472	0.00545563	0.0252265	0.0242479	0.038122	0.038355	0.0483175	0.125517	0.0055594	0.0154883	0.0176075	0.0721324	0.00759319	0.0273929	0.0297609	0.0183324	0.0117208	0.00603592	0.0169793	0.00317142	0.00314706	0.00365407	0.00906699	0.00674877	0.0657374	0.0307729	0.00282451	0.0839506	0.916049	0.08395062	0.5832033
33804	-756.3567	-827.6828	71.32607	0.03582	0.0290879	0.051418	0.0317677	0.00183783	0.00612135	0.00126884	0.00903439	0.0087924	0.00510864	0.0127455	0.00853249	0.010834	0.00271599	0.0366228	0.0073758	0.0155948	0.0280903	0.0932608	0.0276467	0.00768258	0.0402294	0.0289736	0.00583247	0.027099	0.0138933	0.0535267	0.0394698	0.00356534	0.00815872	0.0107123	0.00867168	0.00361228	0.00949642	0.0135284	0.00367048	0.000359994	0.0235732	0.0143659	0.0355881	0.020899	0.0170951	0.00117427	0.0594131	0.0294308	0.00594648	0.00275668	0.0219281	0.0161618	0.166203	0.00596271	1.096411	0.9035887	0.0785445	0.289165	0.679027	1.47269	3.45824	12.7316	1.839552	0.824133	0.0319064	0.0259099	0.0458003	0.0282969	0.00163703	0.00545256	0.00113021	0.00804733	0.00783178	0.00455049	0.011353	0.00760027	0.00965036	0.00241925	0.0326215	0.00656996	0.013891	0.0250213	0.0830715	0.0246261	0.00684321	0.0358341	0.0258081	0.00519524	0.0241383	0.0123754	0.0476786	0.0351575	0.0031758	0.00726733	0.0095419	0.00772425	0.00321762	0.00845888	0.0120504	0.00326946	0.000320662	0.0209977	0.0127963	0.0316999	0.0186156	0.0152274	0.00104598	0.0529219	0.0262153	0.00529679	0.0024555	0.0195323	0.014396	0.148044	0.00531125	0.137535	0.862465	0.1375355	1.122657
33840	-748.1746	-817.8093	69.63473	0.0172822	0.00926728	0.00855946	0.00301815	0.000702987	0.000844113	0.00183852	0.00157045	0.000803044	0.00232963	0.0107654	0.00056766	0.0013935	0.00113655	0.0218563	0.0050191	0.00136619	0.000353987	0.00696039	0.0109238	0.0174958	0.000572044	0.0238095	0.00148829	0.00267969	0.0039377	0.00619929	0.00255354	0.00158114	0.00376177	0.0317852	0.0390099	0.00438326	0.0171625	0.0164427	0.0146035	0.0157865	0.00149126	0.00931327	0.00611823	0.000971994	0.00379479	0.00259557	0.00031546	0.000583861	0.00424537	0.00556072	0.000296412	0.0155447	0.00455121	0.00319436	0.5651391	1.434861	0.0240244	0.162271	0.567035	1.76356	6.16254	41.6243	2.696095	2.538952	0.0469129	0.0251563	0.0232349	0.00819285	0.00190828	0.00229137	0.0049907	0.00426303	0.00217989	0.00632386	0.0292229	0.00154093	0.0037827	0.0030852	0.0593296	0.0136245	0.00370856	0.000960907	0.0188942	0.029653	0.047493	0.00155283	0.0646314	0.00404	0.0072741	0.010689	0.0168282	0.00693165	0.00429205	0.0102114	0.0862817	0.105893	0.0118985	0.0465882	0.044634	0.0396417	0.042853	0.00404807	0.0252811	0.0166081	0.00263851	0.0103011	0.00704575	0.000856325	0.00158491	0.0115242	0.0150947	0.000804619	0.0421964	0.0123544	0.00867118	0.150261	0.849739	0.1502609	0.3683881
33876	-754.6167	-824.4455	69.82876	0.0892628	0.0776046	0.0638766	0.0203249	0.00240523	0.00411575	0.000672842	0.00216409	0.00473541	0.0205285	0.0415584	0.00735942	0.00398129	0.00271833	0.100872	0.00936091	0.00151252	0.0232252	0.0494813	0.120979	0.0246562	0.0022481	0.0174911	0.0139123	0.0266337	0.0116771	0.00711968	0.00259492	0.00834172	0.00328411	0.181005	0.14373	0.020921	0.050895	0.0507065	0.0163536	0.02704	0.00402849	0.0684062	0.0107387	0.0232619	0.0106679	0.00845896	0.00290022	0.0296786	0.00843582	0.0369434	0.0020165	0.100007	0.016315	0.0188538	0.7414487	1.258551	0.0638745	0.26143	0.657999	1.51976	3.82512	15.6557	1.989044	1.697422	0.0559269	0.0486226	0.0400214	0.0127344	0.00150698	0.00257869	0.000421564	0.00135589	0.00296693	0.012862	0.0260381	0.00461099	0.00249445	0.00170315	0.0632007	0.005865	0.000947656	0.0145516	0.0310021	0.0757986	0.0154482	0.00140853	0.0109589	0.00871667	0.0166871	0.00731621	0.00446078	0.00162583	0.00522644	0.00205764	0.113407	0.0900527	0.0131079	0.0318879	0.0317698	0.0102462	0.0169417	0.00252402	0.0428594	0.00672824	0.0145746	0.00668391	0.0052999	0.00181711	0.0185949	0.0052854	0.0231466	0.00126342	0.0626586	0.010222	0.0118127	0.148064	0.851936	0.1480642	1.596061
33912	-750.14	-820.3222	70.1822	0.00510969	0.0357052	0.0224249	0.0185236	0.000570832	0.00462653	0.000692909	0.00369284	0.00524241	0.00894164	0.0340387	0.00819656	0.0039642	0.00147954	0.0195571	0.0082859	0.00244341	0.015923	0.0171076	0.0224522	0.00533553	0.0112602	0.00663374	0.00354246	0.00681464	0.00129798	0.00816286	0.00491212	0.00408696	0.00156566	0.0876243	0.0729167	0.000101354	0.00219373	0.0137625	0.0350062	0.00373007	0.00852348	0.00632735	0.0262887	0.0198987	0.00223326	0.0180079	0.0131014	0.0215663	0.00266198	0.016783	0.0111265	0.043289	0.0122806	0.0196388	0.6900243	1.309976	0.033421	0.190616	0.596243	1.67717	5.24614	29.9214	2.457402	1.898449	0.0070029	0.0489345	0.0307336	0.0253868	0.000782335	0.00634073	0.000949643	0.00506109	0.0071848	0.0122547	0.0466506	0.0112335	0.005433	0.00202773	0.0268033	0.011356	0.00334874	0.0218227	0.0234462	0.0307711	0.00731243	0.0154323	0.00909165	0.004855	0.00933957	0.00177891	0.0111873	0.00673213	0.00560125	0.00214576	0.120091	0.0999334	0.000138907	0.00300653	0.0188618	0.0479765	0.00511212	0.0116816	0.00867173	0.036029	0.0272714	0.00306071	0.02468	0.0179557	0.0295569	0.00364829	0.0230014	0.0152491	0.0593282	0.0168308	0.0269152	0.274714	0.725286	0.2747136	0.7296525
33948	-743.665	-814.0506	70.38561	0.0346294	0.00988357	0.0375641	0.0305203	0.000287875	0.00167258	0.00215143	0.0112885	0.00185822	0.00668057	0.00417044	0.00832673	0.00184695	0.00136704	0.0165028	0.00562315	0.0024584	0.0141721	0.0257835	0.0851534	0.0163862	0.0279942	0.00196545	0.0084902	0.00541107	0.00332846	0.0119238	0.000192499	0.0102951	0.013689	0.059761	0.0921871	0.00246375	0.0212272	0.00952853	0.0804891	0.00116873	0.00588298	0.0068141	0.00374599	0.0329486	0.000461602	0.0167743	0.00622807	0.0368874	0.0043251	0.00650274	0.0328792	0.00724718	0.00374827	0.0244627	0.8636346	1.136365	0.028664	0.176864	0.582475	1.71681	5.65406	34.887	2.568422	1.315794	0.0403912	0.011528	0.0438142	0.0355984	0.000335773	0.00195087	0.00250939	0.0131668	0.0021674	0.00779211	0.00486433	0.00971217	0.00215425	0.0015945	0.0192486	0.00655875	0.00286744	0.0165301	0.0300735	0.0993215	0.0191126	0.0326519	0.00229247	0.00990283	0.00631139	0.00388226	0.0139077	0.000224528	0.012008	0.0159667	0.0697043	0.107526	0.00287368	0.024759	0.0111139	0.0938811	0.00136319	0.00686181	0.00794785	0.00436926	0.0384307	0.000538405	0.0195653	0.00726432	0.0430248	0.00504472	0.00758469	0.0383498	0.00845299	0.00437192	0.0285329	0.232706	0.767294	0.2327057	0.8573508
33984	-746.6041	-816.1115	69.50748	0.0445921	0.037989	0.0695089	0.0181099	0.0105419	0.00256942	0.000719061	0.0131625	0.00229231	0.0292576	0.027408	0.0294862	0.00638012	0.000656896	0.0596048	0.00558519	0.0123248	0.0118198	0.0207341	0.0962939	0.012737	0.0100875	0.00937525	0.0116756	0.000227701	0.0150071	0.0272755	0.00964283	0.00409333	0.0141732	0.0650344	0.182819	0.0093217	0.0373728	0.021865	0.136492	0.0414928	0.00378782	0.0377942	0.0595983	0.0247082	0.00624857	0.0513392	0.000735257	0.0158484	0.0120862	0.0124053	0.0334758	0.0209285	0.0154078	0.0605027	0.5551022	1.444898	0.0644112	0.262499	0.658838	1.51782	3.80954	15.5253	1.982993	2.60294	0.0304883	0.0259737	0.0475244	0.012382	0.00720767	0.00175676	0.000491633	0.00899942	0.00156729	0.0200039	0.0187393	0.0201602	0.00436219	0.00044913	0.0407528	0.00381868	0.00842664	0.00808137	0.0141762	0.0658377	0.0087085	0.00689701	0.00641001	0.00798277	0.000155683	0.0102606	0.0186487	0.00659296	0.00279868	0.00969045	0.0444651	0.124996	0.0063734	0.0255524	0.0149495	0.0933218	0.0283693	0.0025898	0.0258405	0.0407483	0.0168934	0.00427225	0.0351014	0.000502707	0.0108358	0.00826351	0.0084817	0.0228879	0.0143091	0.0105346	0.0413666	0.133845	0.866155	0.1338449	1.462596
34020	-739.5943	-809.2137	69.61939	0.0351965	0.00738972	0.0374625	0.0262589	0.00135403	0.000459514	0.00195675	0.00338972	0.000613618	0.0135901	0.00890111	0.00477447	0.000852402	0.00103749	0.0261515	0.00896728	0.000663894	0.0153974	0.0279181	0.0120777	0.000910082	0.0130358	0.011625	0.0005347	0.000301986	0.00251183	0.0235916	0.00269592	0.000241963	0.00302395	0.00983177	0.130255	0.00610896	0.000634788	0.00782662	0.0302724	0.0233668	0.0058474	0.00845613	0.0354801	0.00182147	0.00912533	0.00421645	3.78519e-05	0.037121	0.00244133	0.0061633	0.00641952	8.57378e-05	0.00805536	0.0239688	0.5596419	1.440358	0.0239258	0.161946	0.56668	1.76466	6.17491	41.7958	2.699069	2.573714	0.0541133	0.0113614	0.0575972	0.0403721	0.00208178	0.000706485	0.00300843	0.00521158	0.000943416	0.0208943	0.0136851	0.00734057	0.00131054	0.00159511	0.0402069	0.0137869	0.00102071	0.0236729	0.042923	0.0185691	0.00139922	0.0200421	0.017873	0.000822082	0.000464293	0.00386185	0.0362712	0.00414487	0.000372009	0.00464921	0.015116	0.200263	0.0093923	0.000975963	0.0120331	0.0465427	0.0359257	0.00899016	0.013001	0.0545494	0.00280044	0.0140299	0.00648265	5.81959e-05	0.0570721	0.00375346	0.00947585	0.00986978	0.000131819	0.0123848	0.0368512	0.0874134	0.912587	0.08741339	0.6504218
34056	-748.9423	-819.5591	70.61681	0.0440579	0.0187809	0.0141279	0.0160874	0.00067747	0.00328157	0.00236247	0.00135478	0.00106954	0.00113294	0.00669349	0.00662395	0.000875349	0.00209317	0.0336006	0.00908632	0.0080193	0.0127952	0.0103309	0.0368765	0.00665333	0.0104966	0.0139033	0.000963994	0.000904189	0.00685039	0.034098	0.00452048	0.0140342	0.00757402	0.00241584	0.0143119	0.00261294	0.0152015	0.00554191	0.00926009	0.00044627	0.00399029	0.0147305	0.0147503	0.0067047	0.0253094	0.00894413	0.000561643	0.0442108	0.00113294	0.0405691	0.0230317	0.000926606	0.00146716	0.00839463	0.9897751	1.010225	0.0218125	0.154804	0.558762	1.78967	6.45978	45.8453	2.765936	1.020661	0.0766971	0.0326942	0.0245942	0.0280053	0.00117936	0.00571263	0.00411265	0.00235844	0.00186187	0.00197225	0.0116522	0.0115311	0.00152383	0.00364383	0.0584927	0.0158177	0.0139602	0.0222742	0.0179843	0.0641955	0.0115823	0.0182728	0.0242032	0.00167814	0.00157403	0.0119253	0.0593586	0.00786936	0.0244311	0.013185	0.00420556	0.0249145	0.00454867	0.0264632	0.00964749	0.0161202	0.000776877	0.00694639	0.0256432	0.0256776	0.0116717	0.0440591	0.0155702	0.000977721	0.0769633	0.00197224	0.0706237	0.0400942	0.00161306	0.00255407	0.0146136	0.195773	0.804227	0.1957734	0.5744405
34092	-749.9807	-819.9947	70.01401	0.0321849	0.017457	0.00310975	0.0251304	0.00208987	0.00288988	0.00465476	0.00612737	0.000186994	0.00542765	0.0070079	0.00130029	0.0037611	0.0024027	0.03832	0.00225135	0.00330194	0.00631963	0.02907	0.0152271	0.00223076	0.0140198	0.00703655	0.0200076	0.01345	0.00453092	0.0085703	0.00387424	0.0052	0.016926	0.0214327	0.00931701	0.00642715	0.0198342	0.0149543	0.00300446	0.000237877	0.0206169	0.00274461	0.0174901	0.00577245	0.0150367	0.00731988	0.00484928	0.112385	0.00225454	0.0560101	0.055843	0.00721603	0.0055322	0.00840969	0.5885429	1.411457	0.0379766	0.202874	0.607949	1.64487	4.92917	26.332	2.365003	2.398223	0.0459288	0.0249117	0.00443771	0.0358619	0.00298231	0.00412395	0.0066425	0.00874395	0.000266847	0.00774542	0.0100005	0.00185556	0.00536721	0.00342873	0.0546839	0.00321274	0.00471198	0.00901832	0.0414839	0.0217295	0.00318337	0.0200068	0.0100414	0.0285515	0.0191935	0.00646577	0.0122301	0.00552867	0.00742057	0.0241539	0.0305852	0.0132957	0.00917174	0.0283041	0.0213403	0.00428746	0.000339458	0.029421	0.00391665	0.0249589	0.00823747	0.0214579	0.0104457	0.00692008	0.160377	0.00321729	0.0799281	0.0796897	0.0102975	0.00789463	0.0120009	0.180232	0.819768	0.180232	0.7007553
34128	-749.0162	-819.7917	70.77551	0.0234377	0.0270924	0.000439894	0.0202628	0.00148012	0.000811826	0.0016348	0.00352349	0.00334663	0.00562496	0.0129001	0.01029	0.00253923	0.00313798	0.0174223	0.00711717	0.00349542	0.00171243	0.0227219	0.0169291	0.00624763	0.00705901	0.00232605	0.0208819	0.000736556	0.00179172	0.000988504	0.00250396	0.0434969	0.00577165	0.00900911	0.00665996	0.00629696	0.0441883	0.0123855	0.00457119	0.00435989	0.0268364	0.00202517	0.0187552	0.00291381	0.0145969	0.00158975	0.00683823	0.037475	0.00117635	0.066419	0.0176611	0.0163687	0.00573915	0.0112517	0.8542725	1.145728	0.040554	0.209476	0.614054	1.62852	4.77382	24.6585	2.317523	1.341173	0.0394017	0.0455456	0.000739514	0.0340643	0.00248825	0.00136478	0.0027483	0.00592341	0.00562609	0.00945624	0.0216866	0.0172987	0.00426876	0.00527533	0.029289	0.0119648	0.00587622	0.0028788	0.0381982	0.0284598	0.010503	0.011867	0.00391036	0.035105	0.00123824	0.0030121	0.00166179	0.00420946	0.0731235	0.00970284	0.0151454	0.0111962	0.010586	0.0742859	0.0208215	0.00768471	0.0073295	0.0451152	0.00340455	0.0315297	0.00489846	0.0245391	0.00267256	0.0114959	0.063	0.00197758	0.111658	0.0296904	0.0275178	0.0096482	0.0189155	0.160327	0.839673	0.160327	0.5948414
34164	-756.6947	-826.451	69.75628	0.082268	0.0499138	0.00492245	0.00493149	0.000225923	0.00231533	0.00824703	0.00212973	0.00862254	0.0091257	0.0426627	0.00825904	0.000900331	0.00411811	0.0135628	0.0136142	0.0247081	0.00810079	0.0111605	0.0324537	0.0155092	0.00185088	0.0244326	0.00646688	0.014164	0.00100894	0.00554875	0.0013655	0.0746695	0.0191705	0.00704674	9.93004e-05	0.011944	0.0287669	0.0266959	0.00523161	0.00481578	0.00905418	0.00109627	0.00325997	0.00986761	0.0194738	0.00078228	0.0290224	0.0179572	0.00267034	0.133944	0.0415485	0.0320665	0.014185	0.0140539	0.6370621	1.362938	0.0273233	0.17278	0.578245	1.72937	5.78771	36.5989	2.60306	2.139411	0.0904033	0.0548496	0.00540922	0.00541915	0.000248264	0.00254429	0.00906256	0.00234034	0.00947521	0.0100281	0.0468815	0.00907576	0.000989363	0.00452534	0.014904	0.0149604	0.0271514	0.00890186	0.0122641	0.035663	0.0170429	0.00203391	0.0268487	0.00710638	0.0155646	0.00110871	0.00609745	0.00150053	0.0820534	0.0210662	0.00774358	0.00010912	0.0131251	0.0316116	0.0293358	0.00574896	0.00529201	0.00994953	0.00120468	0.00358234	0.0108434	0.0213995	0.000859638	0.0318924	0.019733	0.00293441	0.147189	0.0456571	0.0352375	0.0155877	0.0154436	0.234657	0.765343	0.2346569	0.9100108
34200	-745.9389	-815.4413	69.50241	0.0619273	0.00625294	0.0579132	0.00246073	0.000717545	0.000927752	0.0034257	0.00254587	0.00321809	0.00981213	0.00404409	0.00255005	0.00170212	0.00657102	0.0159878	0.00185124	0.00440268	0.00489771	0.00682276	0.016819	0.00537652	0.0132699	0.0107236	0.00263983	0.00706749	0.000539019	0.0115865	0.000541724	0.0636268	0.0228755	0.0008503	0.0010618	0.0105742	0.00820014	0.00441929	0.0114808	0.00053588	0.035109	0.00558662	0.00397892	0.0129435	0.0489239	0.00804055	0.0043724	0.0412589	0.000558824	0.107681	0.116142	0.0249927	0.0214536	0.040496	0.6031134	1.396887	0.020702	0.150909	0.554338	1.80396	6.62651	48.3044	2.803717	2.316126	0.0718616	0.00725603	0.0672036	0.00285548	0.000832653	0.00107658	0.00397525	0.00295428	0.00373434	0.0113862	0.00469284	0.00295912	0.00197517	0.00762514	0.0185526	0.00214821	0.00510895	0.0056834	0.00791727	0.0195171	0.00623902	0.0153986	0.0124439	0.00306331	0.00820125	0.000625488	0.0134452	0.000628628	0.0738338	0.0265452	0.000986705	0.00123214	0.0122705	0.00951561	0.00512823	0.0133225	0.000621846	0.0407412	0.00648283	0.00461722	0.0150199	0.0567723	0.00933041	0.00507382	0.0478776	0.00064847	0.124955	0.134774	0.0290021	0.0248952	0.0469923	0.0524822	0.947518	0.05248225	0.8617571
34236	-743.2	-813.5347	70.33468	0.0408413	0.0250416	0.024018	0.0256394	0.00179359	8.05434e-05	0.00196517	0.00407489	0.00228928	0.00289303	0.00662501	0.0105418	0.00526384	0.000540793	0.0175484	0.00576937	0.00411835	0.0147378	0.00224234	0.0161087	0.0135288	0.00751058	0.00309092	0.0214312	0.00485514	0.00431992	0.0114962	2.81431e-05	0.0363528	0.00633679	0.00155142	0.00283606	0.00407009	0.000648843	0.0193718	0.0111262	0.00786259	0.0426332	0.000350487	0.0043695	0.0097128	0.0125642	0.0146618	0.00143425	0.0174356	0.000694148	0.0909803	0.0446227	0.0420511	0.0176221	0.0298736	0.6691149	1.330885	0.0433221	0.216331	0.620254	1.61224	4.62254	23.0829	2.269781	1.989023	0.0585491	0.0358991	0.0344316	0.036756	0.00257124	0.000115465	0.00281721	0.00584166	0.00328186	0.00414738	0.00949745	0.0151125	0.00754611	0.000775268	0.0251569	0.00827083	0.00590397	0.0211277	0.00321457	0.0230931	0.0193946	0.010767	0.00443106	0.0307232	0.0069602	0.00619293	0.0164806	4.03453e-05	0.0521145	0.00908427	0.00222407	0.0040657	0.00583478	0.000930165	0.027771	0.0159503	0.0112716	0.0611178	0.00050245	0.00626401	0.013924	0.0180118	0.0210188	0.00205611	0.0249952	0.000995114	0.130427	0.06397	0.0602834	0.0252627	0.042826	0.130032	0.869968	0.1300322	0.6975566
34272	-747.9969	-818.1028	70.10587	0.0156918	0.00589985	0.0255383	0.0172608	0.00056849	0.000850146	0.000768184	0.000802892	0.000197869	0.00290499	0.0140002	0.0057387	0.00123216	0.000598528	0.0118072	0.00392371	9.42785e-06	0.00605196	0.0159667	0.0150143	0.00154542	0.000439383	0.0147178	0.00126753	0.000146695	0.0033021	0.0064045	0.00267092	0.0526353	0.00499957	0.00602782	0.00740029	0.00214748	0.0121241	0.0154766	0.0212163	0.00374548	0.00630527	0.00276524	0.00806133	0.00842147	0.00206928	0.0023392	0.00268551	0.00345473	0.00844153	0.00162459	0.00269905	0.0121271	0.015264	0.00449674	0.7345349	1.265465	0.024119	0.162582	0.567374	1.76251	6.15074	41.4611	2.693255	1.722811	0.0410943	0.0154508	0.0668808	0.0452033	0.00148878	0.00222639	0.00201175	0.00210265	0.000518187	0.00760769	0.0366643	0.0150287	0.00322682	0.00156745	0.0309211	0.0102756	2.469e-05	0.0158491	0.0418142	0.0393201	0.00404722	0.00115067	0.0385436	0.00331944	0.000384171	0.00864766	0.0167723	0.00699471	0.137843	0.0130931	0.0157859	0.0193802	0.00562391	0.0317509	0.0405308	0.0555622	0.00980882	0.0165125	0.00724172	0.0211113	0.0220545	0.00541911	0.006126	0.00703293	0.00904739	0.022107	0.00425453	0.00706836	0.031759	0.039974	0.0117762	0.257582	0.742418	0.257582	0.3818487
